experiment,model,size,linear_r2,pca_r2,pca_var_comp_1,pca_var_comp_2,pca_var_comp_3,pca_var_comp_4,pca_var_comp_5,pca_cumulative_var_5
positive_decimals,voyage-law-2,19,0.9942971387972274,-2007.6187172125985,0.17771537527868403,0.06700846372026793,0.05749057156855631,0.05299082606435838,0.04530054610996222,0.40050578274182885
positive_decimals,voyage-3.5-lite,1,0.9999999376761941,-4036.451332361905,0.32564530288149685,0.17378888251782135,0.14865320808493368,0.09064210741199841,0.07219623766404386,0.810925738560294
positive_decimals,voyage-3.5-lite,2,0.9999815141184789,-1799.0878056987265,0.17393148948120665,0.12591672539816431,0.07718735431777393,0.06363324689084489,0.05959485578729012,0.5002636718752799
positive_decimals,voyage-3.5-lite,3,0.9936465665412236,-2352.9106450913237,0.19231633493749883,0.08096725468084434,0.07616090508739429,0.053960983944394705,0.04803740431485217,0.4514428829649843
positive_decimals,voyage-3.5-lite,4,0.9840492214666562,-2354.476035815576,0.18664256182890684,0.08633182084970745,0.059598892747253336,0.053655728681397404,0.04839287315780569,0.43462187726507073
positive_decimals,voyage-3.5-lite,5,0.989427549700765,-2788.52032284151,0.20896664553198765,0.07864449023228033,0.07790932683812382,0.0476123738843876,0.04437411165665491,0.4575069481434343
positive_decimals,voyage-3.5-lite,6,0.9851223514898589,-2357.4745033958384,0.18497758095223887,0.08107245876783929,0.07422941704941954,0.05809673183531904,0.04804693479591651,0.4464231234007333
positive_decimals,voyage-3.5-lite,7,0.990388348289413,-2568.7315719055096,0.18235945861347333,0.09340931796853912,0.06257915128127804,0.05899835822896382,0.047158644267963935,0.44450493036021826
positive_decimals,voyage-3.5-lite,8,0.9760169824445838,-2530.967511449599,0.1994368564551588,0.0812970037167097,0.06789181411594701,0.051134050287064824,0.04816936100127888,0.44792908557615924
positive_decimals,voyage-3.5-lite,9,0.9845736590164322,-2093.9668202613984,0.18060584134462973,0.08540440541320243,0.07246334954673794,0.0639381167999453,0.05333091497142162,0.455742628075937
positive_decimals,voyage-3.5-lite,10,0.9889185439043754,-2251.8688564184886,0.18861649132744157,0.11521641444794686,0.0695338639002348,0.05805335748384519,0.05036359478160228,0.4817837219410708
positive_decimals,voyage-3.5-lite,11,0.9709103321074637,-2616.9211571840174,0.18172420083205562,0.0859607063421094,0.06976898789152379,0.05669666919616025,0.044117202654392236,0.4382677669162413
positive_decimals,voyage-3.5-lite,12,0.9831763246220426,-1985.863750649489,0.1869705226359208,0.09150102605655695,0.07101456901166658,0.05666504953689789,0.0465776105808633,0.4527287778219055
positive_decimals,voyage-3.5-lite,13,0.9879819639764755,-2280.124672223959,0.1940187797473172,0.08991752288709126,0.06817798302966588,0.052991729214003386,0.046980094585410706,0.45208610946348843
positive_decimals,voyage-3.5-lite,14,0.9876602781118686,-2125.728719864824,0.19535153097364485,0.09447925003242182,0.06879896018827333,0.051052407266489096,0.043951273745271136,0.4536334222061002
positive_decimals,voyage-3.5-lite,15,0.982597151770411,-2362.460043086976,0.1940691346503274,0.09301995226929118,0.07843960619779665,0.05141000923991755,0.04651023870956494,0.46344894106689777
positive_decimals,voyage-3.5-lite,16,0.9889739880738844,-2341.9960636729807,0.1982772242729338,0.10008014799982548,0.06418243521662707,0.04863141315181198,0.04544966200545059,0.4566208826466489
positive_decimals,voyage-3.5-lite,17,0.9745412745426861,-2489.845651292985,0.20764448283919887,0.0845358810142997,0.07208396738761466,0.05004598572096011,0.04360119512209711,0.4579115120841704
positive_decimals,voyage-3.5-lite,18,0.985017144967078,-2475.880666648795,0.19337336062502167,0.08808005513070852,0.06328807599799652,0.049914273781608884,0.046222795353432586,0.4408785608887682
positive_decimals,voyage-3.5-lite,19,0.9803076488041566,-2351.9072384241285,0.21685504157698457,0.08014830107858398,0.06670346012196171,0.05096169463886392,0.04059748724567059,0.45526598466206475
positive_decimals,voyage-3.5,1,0.9999999811560714,-4417.805580824234,0.35924754552743404,0.27693890275984356,0.1178312020635329,0.08798505975117678,0.04705241598524717,0.8890551260872345
positive_decimals,voyage-3.5,2,0.9996495915690741,-2666.385336120642,0.2368330860823401,0.10280934568710325,0.08216808400792147,0.062177281103988125,0.046444447442580535,0.5304322443239335
positive_decimals,voyage-3.5,3,0.990996293623551,-2001.9498070769175,0.16164419647022016,0.10297944901648454,0.0624920759814147,0.05060061686581471,0.044865383733731376,0.42258172206766553
positive_decimals,voyage-3.5,4,0.9901656213699186,-2526.5657070527895,0.1449504986461485,0.0826050003441897,0.05613714175367971,0.04731525942056445,0.04346722489325709,0.37447512505783953
positive_decimals,voyage-3.5,5,0.9839746650461239,-1473.9882245125004,0.14312814561529305,0.08985844112656484,0.08000159392630886,0.04622316356139045,0.0423443565543806,0.40155570078393776
positive_decimals,voyage-3.5,6,0.9865261139781493,-1956.0018487010254,0.16742687893703553,0.10085620042903247,0.059582511585482195,0.04776713449285357,0.04416619869344421,0.41979892413784803
positive_decimals,voyage-3.5,7,0.985482264175546,-1945.000824804045,0.1652831136139193,0.12546579908369193,0.06579725558942132,0.04496934888692075,0.044156860863780865,0.44567237803773413
positive_decimals,voyage-3.5,8,0.9855361268271248,-2403.5498697290473,0.16265050829144076,0.11045644450776766,0.06125866059976475,0.05112345789497778,0.045226471174511916,0.4307155424684629
positive_decimals,voyage-3.5,9,0.981372610265654,-784.5691558412444,0.16439546733861607,0.12621713617678873,0.06329459891980362,0.04946684181505914,0.048121449888973836,0.4514954941392414
positive_decimals,voyage-3.5,10,0.9875400083983206,-1651.5343528172493,0.1675893139678755,0.12335448353876262,0.053469414897925796,0.04876514639197977,0.042697114338373254,0.4358754731349169
positive_decimals,voyage-3.5,11,0.9786859625808771,-1702.0007312950559,0.141887342087004,0.1273014196100424,0.05767145977195701,0.05627736683493246,0.039824079887036304,0.42296166819097214
positive_decimals,voyage-3.5,12,0.9868463142956343,-1212.7756668623426,0.1876343726201644,0.12227803879540933,0.057490715875446456,0.04959713884244774,0.0419127807731589,0.4589130469066269
positive_decimals,voyage-3.5,13,0.9832466236633786,-1531.8414579133114,0.19461521492777203,0.12258002288451432,0.053544822795195526,0.050807591967067176,0.04016705304972696,0.461714705624276
positive_decimals,voyage-3.5,14,0.9838391000091653,-2098.1275920030535,0.1929014510025416,0.1162654004294044,0.054918895756101906,0.04504785183339619,0.03899198205706331,0.4481255810785074
positive_decimals,voyage-3.5,15,0.9819253022550513,-2484.514367877652,0.16869553293798847,0.12271711532794363,0.05871502933014242,0.05204856421253316,0.04334696353956676,0.44552320534817447
positive_decimals,voyage-3.5,16,0.975414897022673,-2349.5087596650105,0.16782226283538004,0.12635378861645308,0.0547160151187534,0.046714504695088824,0.04133715701524103,0.4369437282809164
positive_decimals,voyage-3.5,17,0.9804205778380327,-2529.1821094093616,0.16146407606601032,0.1310959778844504,0.05603456956636526,0.04650211813576092,0.0407160426047351,0.435812784257322
positive_decimals,voyage-3.5,18,0.9738383671100529,-2039.3101490158301,0.14876996923944685,0.11537088256142614,0.057588364488545936,0.046551957125769435,0.040852877226604,0.40913405064179237
positive_decimals,voyage-3.5,19,0.9777685457219705,-2079.575169380524,0.15156821736990633,0.11578278033934766,0.05621416063062616,0.04473495095621821,0.043402324078431864,0.4117024333745302
positive_decimals,voyage-multimodal-3,1,,,,,,,,
positive_decimals,voyage-multimodal-3,2,,,,,,,,
positive_decimals,voyage-multimodal-3,3,,,,,,,,
positive_decimals,voyage-multimodal-3,4,,,,,,,,
positive_decimals,voyage-multimodal-3,5,,,,,,,,
positive_decimals,voyage-multimodal-3,6,,,,,,,,
positive_decimals,voyage-multimodal-3,7,,,,,,,,
positive_decimals,voyage-multimodal-3,8,,,,,,,,
positive_decimals,voyage-multimodal-3,9,,,,,,,,
positive_decimals,voyage-multimodal-3,10,,,,,,,,
positive_decimals,voyage-multimodal-3,11,,,,,,,,
positive_decimals,voyage-multimodal-3,12,,,,,,,,
positive_decimals,voyage-multimodal-3,13,,,,,,,,
positive_decimals,voyage-multimodal-3,14,,,,,,,,
positive_decimals,voyage-multimodal-3,15,,,,,,,,
positive_decimals,voyage-multimodal-3,16,,,,,,,,
positive_decimals,voyage-multimodal-3,17,,,,,,,,
positive_decimals,voyage-multimodal-3,18,,,,,,,,
positive_decimals,voyage-multimodal-3,19,,,,,,,,
mixed_sign_decimals,text-embedding-3-small,1,0.9999999341986405,-1824.0004468886966,0.29698814592935907,0.1201001253628915,0.09017021341769652,0.0832486981755011,0.081734361124004,0.6722415440094521
mixed_sign_decimals,text-embedding-3-small,2,0.9947066744445828,-1112.8831641794911,0.20958183255780738,0.0699608291037404,0.04453500422776256,0.03512697200965873,0.0348089283259837,0.3940135662249528
mixed_sign_decimals,text-embedding-3-small,3,0.9575083988442467,-837.6192965082389,0.17698696063856473,0.05378952644084384,0.031083800309004792,0.029690494656402996,0.02648675858142031,0.3180375406262367
mixed_sign_decimals,text-embedding-3-small,4,0.964709857240495,-735.5699920274544,0.19683621492424938,0.038519356351626,0.03394395576543253,0.03073135669808244,0.02540946397949804,0.3254403477188884
mixed_sign_decimals,text-embedding-3-small,5,0.9063741024092801,-959.5925500697774,0.18656070396040828,0.04229326851353131,0.031849592500843044,0.027788039045703518,0.025338646670498278,0.31383025069098447
mixed_sign_decimals,text-embedding-3-small,6,0.9200373733159287,-871.6261041309587,0.19680962654081322,0.037209127906153085,0.030068058284311094,0.026138647980644986,0.022898108588375696,0.31312356930029805
mixed_sign_decimals,text-embedding-3-small,7,0.904788811852705,-925.3410773800878,0.20010563352733782,0.03553686739118761,0.029638038207459198,0.028795693197320064,0.027038373906557108,0.3211146062298618
mixed_sign_decimals,text-embedding-3-small,8,0.8670725472388965,-999.4051160311211,0.19298164972833445,0.03440530836450068,0.031358119097650246,0.029361552297905286,0.025179333918582587,0.31328596340697323
mixed_sign_decimals,text-embedding-3-small,9,0.8834540077566078,-781.9471505634549,0.19664225941779212,0.0344371925107531,0.027691632208877392,0.02516689632038694,0.02371364405278626,0.3076516245105958
mixed_sign_decimals,text-embedding-3-small,10,0.9086213625209293,-861.9288646931343,0.19410221664555705,0.03649488930150114,0.030364553945866263,0.026685872910334085,0.023960153395479182,0.3116076861987377
mixed_sign_decimals,text-embedding-3-small,11,0.9095636086033908,-951.9639182311224,0.19357175352803577,0.03362836298075153,0.029218863445717096,0.02847796931071523,0.024419767202547304,0.30931671646776693
mixed_sign_decimals,text-embedding-3-small,12,0.8977495011407454,-1026.7435868946677,0.20247232358894476,0.033757000852437075,0.02920459290796925,0.027945703045842495,0.02266195829369649,0.31604157868889005
mixed_sign_decimals,text-embedding-3-small,13,0.8421023050549756,-1055.437561053361,0.18814509725226553,0.032904200569906124,0.028684179060003683,0.027680887272200194,0.025742890689264768,0.30315725484364026
mixed_sign_decimals,text-embedding-3-small,14,0.9256866363164676,-795.2282755429347,0.19276056616104717,0.03465420239042829,0.026513127127276572,0.02555921421888472,0.024299824903809296,0.30378693480144603
mixed_sign_decimals,text-embedding-3-small,15,0.904092389244876,-889.3606957669225,0.19956569563437354,0.0347457940738142,0.028690108537063684,0.025259256640253677,0.02245940188198548,0.3107202567674906
mixed_sign_decimals,text-embedding-3-small,16,0.8699493536520755,-1042.3439230392723,0.19273971448625685,0.03547269460387112,0.029623723555614892,0.02545404747068371,0.022814941203870242,0.30610512132029677
mixed_sign_decimals,text-embedding-3-small,17,0.8568046581077953,-848.561554283522,0.18997454464240945,0.03190286638247385,0.028921955687169584,0.02738321249675895,0.02442160819886851,0.30260418740768036
mixed_sign_decimals,text-embedding-3-small,18,0.8523960587210793,-1113.1267707684444,0.1945777031387832,0.032220489910438944,0.0267653813638989,0.02401282581413505,0.02275785009371216,0.3003342503209683
mixed_sign_decimals,text-embedding-3-small,19,0.8607879994854124,-760.106799428233,0.19236509510752167,0.03078810614220359,0.028623956238944107,0.0233673817439284,0.02330763017321966,0.2984521694058174
mixed_sign_decimals,text-embedding-3-large,1,0.9999999071400194,-2799.3081620875305,0.22843076596622108,0.12347096145105288,0.09397598869790232,0.08826657741242001,0.08257853180982991,0.6167228253374262
mixed_sign_decimals,text-embedding-3-large,2,0.9986824498250972,-1956.2712225742184,0.19110024483805851,0.056021240196640024,0.044073831806362644,0.03675717218339689,0.03466992007893713,0.36262240910339527
mixed_sign_decimals,text-embedding-3-large,3,0.9845833581345476,-1978.1673568803853,0.18883836553270802,0.04179607341545121,0.029463267384025597,0.025323758985358158,0.024256469186813106,0.3096779345043561
mixed_sign_decimals,text-embedding-3-large,4,0.9831795738371077,-1440.8083629514485,0.1781758602066897,0.038368946761653006,0.02942320980975326,0.02868177506732208,0.02376221749669144,0.2984120093421095
mixed_sign_decimals,text-embedding-3-large,5,0.9659357180953316,-2004.281800862532,0.17741138268404782,0.03411355797892022,0.028796034022422833,0.023697210176295704,0.022871729072265777,0.28688991393395236
mixed_sign_decimals,text-embedding-3-large,6,0.9732131780491454,-1358.0935372485073,0.17042254427244208,0.030987286112423632,0.025223544574989022,0.02322070080631014,0.02075662942695756,0.2706107051931224
mixed_sign_decimals,text-embedding-3-large,7,0.9622660980464546,-1645.0756518393553,0.17579251039748642,0.03056860262302609,0.025675004294550087,0.0237492026228488,0.02050207173179727,0.27628739166970867
mixed_sign_decimals,text-embedding-3-large,8,0.9547088264647914,-1992.8339710064465,0.17847300877977962,0.02961301578416136,0.02340785608875798,0.022588954250307384,0.021037042870126105,0.27511987777313246
mixed_sign_decimals,text-embedding-3-large,9,0.9545773175289595,-1258.46862771159,0.1620405630902378,0.027383463621822587,0.024913203377072892,0.020766526002521875,0.019988827911837488,0.25509258400349266
mixed_sign_decimals,text-embedding-3-large,10,0.9608366825583317,-1547.84929551581,0.17164372460354824,0.02943456149478848,0.022696868649603526,0.021659967964108143,0.02023648081215582,0.2656716035242042
mixed_sign_decimals,text-embedding-3-large,11,0.9567089806156516,-1490.2672098325145,0.1684482881354955,0.027001206592500816,0.02270917444863384,0.020658475765622703,0.01903616039610099,0.2578533053383539
mixed_sign_decimals,text-embedding-3-large,12,0.9265451591364832,-1364.028279423893,0.14609891864225777,0.02337392073607765,0.02307484261805467,0.02093635600721122,0.01945998774314729,0.23294402574674858
mixed_sign_decimals,text-embedding-3-large,13,0.9517609280353106,-1716.6098710470085,0.1586513610217164,0.025369841807089764,0.02240543634410117,0.022077118472508296,0.02051824124226499,0.2490219988876806
mixed_sign_decimals,text-embedding-3-large,14,0.9572095157267357,-1165.1357840021158,0.15979955629228917,0.02551955181659351,0.020681908352342026,0.020196388752039475,0.01888648137607706,0.24508388658934124
mixed_sign_decimals,text-embedding-3-large,15,0.9554438014618347,-1303.8488728888622,0.16062846534080755,0.024729767322509713,0.02202844309929763,0.020585626380125333,0.019084136291621017,0.24705643843436123
mixed_sign_decimals,text-embedding-3-large,16,0.9521443170271876,-1756.1592766977897,0.1586159260822693,0.02629748768664763,0.020206726990177438,0.02000757181793383,0.018853960561089202,0.24398167313811742
mixed_sign_decimals,text-embedding-3-large,17,0.9480502742202672,-1359.043177613437,0.15598787779976495,0.022825777989631587,0.020690076557163047,0.018747117307726303,0.017702512880779783,0.23595336253506566
mixed_sign_decimals,text-embedding-3-large,18,0.9366729867958574,-1615.134971676558,0.15919415155633915,0.02200536905778421,0.019453958371185662,0.019276743403537883,0.01739213794569899,0.2373223603345459
mixed_sign_decimals,text-embedding-3-large,19,0.9469240952844367,-1277.436444632699,0.1559955046655696,0.020805070525243947,0.019787331424888616,0.018264403442242075,0.017709006683298452,0.2325613167412427
mixed_sign_decimals,text-embedding-ada-002,1,0.9999999922384494,-1482.5983360310292,0.20721191834104105,0.11856875600279547,0.10676058873063407,0.09629920045846331,0.08545398673961768,0.6142944502725516
mixed_sign_decimals,text-embedding-ada-002,2,0.9884286138942764,-765.2984846519366,0.16507336319893867,0.06903200320377713,0.051772682035580955,0.04281487585769912,0.040416259341020964,0.3691091836370168
mixed_sign_decimals,text-embedding-ada-002,3,0.9614809495129673,-614.9057794156975,0.13694531238311414,0.050921194390641585,0.03607128486930987,0.03337398917160722,0.028240903087690238,0.28555268390236305
mixed_sign_decimals,text-embedding-ada-002,4,0.9216605484842304,-590.9145959554756,0.154102182287208,0.03941418771190119,0.0353793424634213,0.030908570732195773,0.027208745254651258,0.28701302844937754
mixed_sign_decimals,text-embedding-ada-002,5,0.906889686980865,-722.2730038694004,0.15047924570528076,0.03868432828015107,0.028605366274588387,0.02697282774417719,0.026475648137984437,0.2712174161421818
mixed_sign_decimals,text-embedding-ada-002,6,0.941946013198054,-562.6045217269012,0.14295516225550284,0.03607574668624082,0.03230507226883815,0.028643686280269136,0.023304277820232977,0.26328394531108396
mixed_sign_decimals,text-embedding-ada-002,7,0.8763792812470513,-751.4513611437574,0.14744524425426736,0.03745847456589801,0.03224635036149362,0.02783960155114839,0.02454943737327051,0.2695391081060779
mixed_sign_decimals,text-embedding-ada-002,8,0.8794874994270628,-824.6332845870797,0.14501868037363885,0.037330646936141756,0.029699417357548916,0.02660833983052046,0.0256639752813953,0.26432105977924525
mixed_sign_decimals,text-embedding-ada-002,9,0.8852796869623517,-578.3953297521102,0.13285191273300373,0.03613331631423092,0.025045300859668992,0.024493690728759586,0.022004374295412438,0.24052859493107567
mixed_sign_decimals,text-embedding-ada-002,10,0.8683285146001014,-664.6060160767842,0.15460384281027045,0.03715272788734103,0.029731933889542306,0.025170158994314393,0.021222176776615524,0.26788084035808374
mixed_sign_decimals,text-embedding-ada-002,11,0.8810907734536382,-697.7931571242788,0.1594298905993372,0.034516665689361674,0.027328030496105677,0.025137062151964158,0.023433582575480554,0.26984523151224926
mixed_sign_decimals,text-embedding-ada-002,12,0.8525946350654698,-718.9230420005364,0.13944109630939439,0.032326196761573465,0.02681012724208809,0.023206503366408768,0.02106878226038827,0.24285270593985298
mixed_sign_decimals,text-embedding-ada-002,13,0.8571459210193358,-805.4772225875776,0.1530112068704793,0.030070043030252663,0.027458207804587242,0.025523148623627194,0.02252737749108836,0.2585899838200348
mixed_sign_decimals,text-embedding-ada-002,14,0.8958451169482701,-560.7151407615311,0.1545803179912033,0.03471014493536488,0.025209294368188345,0.0229629906220278,0.021676527566184572,0.2591392754829689
mixed_sign_decimals,text-embedding-ada-002,15,0.906212819473431,-534.2761848288748,0.13753949589622474,0.03285683635559299,0.02571775105317324,0.02155355594136647,0.019196346426883726,0.23686398567324116
mixed_sign_decimals,text-embedding-ada-002,16,0.843818609217782,-789.8589726209608,0.15166460407585083,0.03193636608161052,0.023976735430993306,0.023360692531769336,0.021239262577588243,0.2521776606978122
mixed_sign_decimals,text-embedding-ada-002,17,0.8743783923189378,-774.250246806036,0.1549307715871857,0.03281336989414927,0.02413300818610031,0.021028080755976338,0.020961038554516278,0.2538662689779279
mixed_sign_decimals,text-embedding-ada-002,18,0.8001926356450026,-799.4026303034743,0.13804227625385962,0.032907551229450965,0.023367162701587642,0.021603724918311754,0.019357388421103208,0.2352781035243132
mixed_sign_decimals,text-embedding-ada-002,19,0.8791600480377053,-704.3387938764165,0.1514798470994968,0.0339046918911715,0.022738786402971296,0.022062958913303198,0.02009440547359184,0.25028068978053464
mixed_sign_decimals,gemini-embedding-001,1,0.9999999993009303,-1735.586822726477,0.14392635161330536,0.1283157956246593,0.10205726699308687,0.09820199156778768,0.08957754173173418,0.5620789475305734
mixed_sign_decimals,gemini-embedding-001,2,0.9994783815945129,-718.156302634033,0.06999924031489237,0.05482586794070263,0.048065525120524005,0.04139486361806152,0.036669515381776166,0.2509550123759567
mixed_sign_decimals,gemini-embedding-001,3,0.9868282722781607,-403.536256192728,0.0565594732264714,0.04758057235063577,0.0364068991038552,0.035007446256363046,0.03280765295223058,0.20836204388955598
mixed_sign_decimals,gemini-embedding-001,4,0.9855535267832827,-287.8102921434437,0.04050671952021302,0.03857767816922786,0.03535797874031649,0.03215861868511657,0.028018575777764936,0.17461957089263885
mixed_sign_decimals,gemini-embedding-001,5,0.9741277232580449,-393.7361434459197,0.04430258709359152,0.03546218191916697,0.030706371405058462,0.029594672099378983,0.026130647173240252,0.1661964596904362
mixed_sign_decimals,gemini-embedding-001,6,0.9723224831388461,-354.24323599928346,0.04218061294386931,0.03380272692282195,0.027992681553185038,0.027523437720667815,0.02481974240380953,0.15631920154435364
mixed_sign_decimals,gemini-embedding-001,7,0.9681982862404158,-373.22778967077545,0.03861919350745343,0.03021411843926474,0.027425616744377365,0.024634415103968507,0.023827218503998566,0.1447205622990626
mixed_sign_decimals,gemini-embedding-001,8,0.9656310481480207,-367.48887632867786,0.03344064366785903,0.028393318477830654,0.02616622072889534,0.023003263622390937,0.022397144390381186,0.13340059088735715
mixed_sign_decimals,gemini-embedding-001,9,0.9622396132012185,-191.6601327475062,0.03304455126001056,0.0286587147232192,0.02544332887002903,0.023903172032635058,0.02355072628205842,0.13460049316795228
mixed_sign_decimals,gemini-embedding-001,10,0.9621686616897553,-321.5321486676166,0.032655915676993455,0.02579708388252248,0.024413242228459902,0.021688824685916742,0.020890898146805732,0.12544596462069832
mixed_sign_decimals,gemini-embedding-001,11,0.9641854172265786,-202.59917071301743,0.03125563726484965,0.02596412112630782,0.025432958606507874,0.024455267280965733,0.022829196022417213,0.12993718030104828
mixed_sign_decimals,gemini-embedding-001,12,0.944348350048777,-240.06478381166997,0.03256017593450626,0.026023840663492705,0.025360224416729853,0.02329646366710885,0.022210163575615387,0.12945086825745306
mixed_sign_decimals,gemini-embedding-001,13,0.9426318090432823,-266.313479345554,0.03161670749275165,0.026320589863659177,0.024187668927593293,0.023154452272299134,0.02236438859310343,0.12764380714940668
mixed_sign_decimals,gemini-embedding-001,14,0.9577180229245549,-176.29671937007436,0.036054372573622345,0.025879500028707043,0.02295777330294739,0.02244065018919885,0.02150786951449345,0.1288401656089691
mixed_sign_decimals,gemini-embedding-001,15,0.9614487029123058,-291.61850765143214,0.037495521278189274,0.027288518413515525,0.023709477687570812,0.02279842200615974,0.02177821728563765,0.133070156671073
mixed_sign_decimals,gemini-embedding-001,16,0.9445343265673563,-325.72820302125314,0.03523209583108239,0.02559681501442891,0.024442913964395914,0.022753353271442893,0.022324145272193254,0.13034932335354338
mixed_sign_decimals,gemini-embedding-001,17,0.955189963006999,-288.3139447851294,0.03689137051840377,0.024958125696503054,0.02350736598821504,0.02263943902586069,0.021930324489262732,0.1299266257182453
mixed_sign_decimals,gemini-embedding-001,18,0.9390552448545255,-278.15392588299346,0.034688327662046395,0.024809760197979303,0.0222560117135694,0.021347584243658898,0.021276712926837006,0.12437839674409101
mixed_sign_decimals,gemini-embedding-001,19,0.9518570188417257,-200.20619135652757,0.03298564116460958,0.024998574732914867,0.023944773295066835,0.02174130475539927,0.02069499942212756,0.12436529337011812
mixed_sign_decimals,voyage-code-3,1,0.9999987964866636,-1591.3680621229191,0.36151421244718224,0.1631043086308125,0.11178235839278342,0.08577735690266837,0.06268934902674889,0.7848675854001954
mixed_sign_decimals,voyage-code-3,2,0.9985054650027487,-1165.5566172788206,0.33393178510697696,0.13095713515538712,0.06727947516966436,0.045970009377667674,0.03831923396394938,0.6164576387736456
mixed_sign_decimals,voyage-code-3,3,0.9954662941321204,-1203.2521285523983,0.34698549867617284,0.12521646091950003,0.050755721385910064,0.03872839446191848,0.03251965965168198,0.5942057350951835
mixed_sign_decimals,voyage-code-3,4,0.99452740379133,-1065.417690654681,0.36558799127462865,0.11177793564807652,0.04962071671808148,0.03316489696992787,0.028974368137066074,0.5891259087477806
mixed_sign_decimals,voyage-code-3,5,0.9932534041665254,-1309.9011256540039,0.38094716525490924,0.12288689313737373,0.04863863042975116,0.03373715950476107,0.02788624754885197,0.6140960958756472
mixed_sign_decimals,voyage-code-3,6,0.9949607727653491,-1042.4555831388614,0.38489366208562154,0.12217771949843541,0.05196125938314212,0.03826549385040072,0.0245026560877202,0.6218007909053199
mixed_sign_decimals,voyage-code-3,7,0.9922790757740201,-1214.630674510341,0.3903510584819337,0.119648832076094,0.04379750713118919,0.033240972306180956,0.024943420987855982,0.6119817909832538
mixed_sign_decimals,voyage-code-3,8,0.9950630087052277,-1396.1016874348538,0.39967521402994893,0.10771856550545038,0.04497470627609674,0.0292925455497276,0.02577445062283225,0.607435481984056
mixed_sign_decimals,voyage-code-3,9,0.995342761500665,-1224.0441760826611,0.41206768213429235,0.11112067441803043,0.03878185449358121,0.03102921348921955,0.02461854024058161,0.6176179647757051
mixed_sign_decimals,voyage-code-3,10,0.9929621450850851,-1221.790592551395,0.4097210089780794,0.12105817462635038,0.04841412064330005,0.03983106741183904,0.023913767504291528,0.6429381391638604
mixed_sign_decimals,voyage-code-3,11,0.9942613677779217,-1228.0929892744714,0.4127432568111528,0.11705435977049804,0.04334963193410052,0.03505533248684555,0.023798233588779208,0.6320008145913761
mixed_sign_decimals,voyage-code-3,12,0.9904307961730331,-1330.5906843767473,0.4242249612155301,0.11828601908562361,0.04584156444190692,0.0343866494321937,0.022705030302141656,0.645444224477396
mixed_sign_decimals,voyage-code-3,13,0.9889581860022887,-1522.52647523684,0.4151362950907271,0.10991249428420564,0.0476200852116017,0.03408496676234316,0.022612623407932707,0.6293664647568102
mixed_sign_decimals,voyage-code-3,14,0.9936933761192129,-1060.9953649035758,0.42837751007488795,0.11890478359351025,0.04470843399604093,0.0391018511566172,0.020563048454295914,0.6516556272753523
mixed_sign_decimals,voyage-code-3,15,0.9913146683051813,-1168.6770353698284,0.42579661239661765,0.12088347074853165,0.044702659348403936,0.03427236967181686,0.022873870146919113,0.6485289823122892
mixed_sign_decimals,voyage-code-3,16,0.99279885587436,-1542.2757423197554,0.42755971809077903,0.12078200467202292,0.04981789811700813,0.03310019802838473,0.02272770374993322,0.653987522658128
mixed_sign_decimals,voyage-code-3,17,0.9932642398203064,-1282.1812213640144,0.4227448887699613,0.1120529628377578,0.04183983590724001,0.034002597131995584,0.024043269471682886,0.6346835541186376
mixed_sign_decimals,voyage-code-3,18,0.9898056555276261,-1431.2345270786955,0.41341695732075956,0.11206040881927312,0.04109809620278661,0.028830783079102234,0.022111281649065957,0.6175175270709875
mixed_sign_decimals,voyage-code-3,19,0.9954793211382194,-1124.6033066445966,0.40826987839540085,0.11243285275155157,0.04575650040481666,0.030755205127860223,0.02380368416183104,0.6210181208414605
mixed_sign_decimals,voyage-finance-2,1,0.9999977353852577,-2194.685712165412,0.5340848984906111,0.13147420176224772,0.06302502048804395,0.05759174709746657,0.048149281294251084,0.8343251491326206
mixed_sign_decimals,voyage-finance-2,2,0.9995243268088122,-1522.8329562250385,0.484299730800613,0.0989132163158962,0.05759128202344578,0.051233287727618725,0.037995918828223854,0.7300334356957975
mixed_sign_decimals,voyage-finance-2,3,0.9982593211372852,-1669.8121376782892,0.4746242847881191,0.08426295599435937,0.05369235839056989,0.04797175437885969,0.037358342256232364,0.6979096958081403
mixed_sign_decimals,voyage-finance-2,4,0.9964277540005273,-1236.9416173082293,0.46452096340507154,0.07823785357055586,0.052695865954566226,0.04828097987180508,0.04638844582578887,0.6901241086277876
mixed_sign_decimals,voyage-finance-2,5,0.9902207319202949,-1659.0842424467742,0.44940940931874535,0.09267849912437867,0.05009248634901484,0.04565133277497905,0.043945820557980325,0.6817775481250983
mixed_sign_decimals,voyage-finance-2,6,0.9957272300569836,-1346.7478107814748,0.4462074986638376,0.09034996764366637,0.04984964700549545,0.04687820418384922,0.0401349231003718,0.6734202405972204
mixed_sign_decimals,voyage-finance-2,7,0.9930094650177445,-1397.7406265954987,0.4475404498245128,0.07816530555616777,0.054462302556592346,0.04288898255163867,0.04153470841268589,0.6645917489015974
mixed_sign_decimals,voyage-finance-2,8,0.9854158066645847,-1541.5315405826727,0.4483703138218338,0.08594638983095776,0.054914022473167054,0.0450103471362097,0.041786912415011875,0.6760279856771801
