experiment,model,expected_similarity,scale_factor,decimal_size,magnitude_range,mean_similarity,std_similarity,accuracy_within_tolerance,mean_absolute_error,root_mean_square_error,correlation_with_expected
negative_relationships,voyage-code-3,-1.0,,8,"(1e-05, 0.99999)",0.9061702411632152,0.00861337961570617,0.0,1.9061702411632153,1.906189701631145,
negative_relationships,voyage-code-3,-1.0,,8,"(1e-05, 0.49999)",0.9113823258479624,0.0040578574955647895,0.0,1.9113823258479625,1.9113866332512166,
negative_relationships,voyage-code-3,-1.0,,9,"(1e-05, 0.99999)",0.9008777642358391,0.0087769061776157,0.0,1.9008777642358394,1.900898026893682,
negative_relationships,voyage-code-3,-1.0,,9,"(1e-05, 0.49999)",0.9077885347566048,0.003744183442961872,0.0,1.9077885347566048,1.907792208878736,
negative_relationships,voyage-code-3,-1.0,,10,"(1e-05, 0.99999)",0.901168169626022,0.008864873037491066,0.0,1.9011681696260219,1.9011888373260373,
negative_relationships,voyage-code-3,-1.0,,10,"(1e-05, 0.49999)",0.9064625793457602,0.005401937742127751,0.0,1.9064625793457601,1.9064702324917269,
negative_relationships,voyage-code-3,-1.0,,11,"(1e-05, 0.99999)",0.9013954190775537,0.008627886941476072,0.0,1.9013954190775535,1.9014149941877971,
negative_relationships,voyage-code-3,-1.0,,11,"(1e-05, 0.49999)",0.9058518229365227,0.0037311430444259843,0.0,1.9058518229365227,1.9058554752181196,
negative_relationships,voyage-code-3,-1.0,,12,"(1e-05, 0.99999)",0.8988675266118219,0.009331677598490231,0.0,1.8988675266118218,1.898890455984152,
negative_relationships,voyage-code-3,-1.0,,12,"(1e-05, 0.49999)",0.9054027042926502,0.0034729141131038593,0.0,1.9054027042926502,1.9054058692725235,
negative_relationships,voyage-code-3,-1.0,,13,"(1e-05, 0.99999)",0.8982854774374951,0.009044184838675935,0.0,1.8982854774374949,1.8983070223568932,
negative_relationships,voyage-code-3,-1.0,,13,"(1e-05, 0.49999)",0.9043890700937824,0.004461524286661307,0.0,1.9043890700937824,1.9043942962242935,
negative_relationships,voyage-code-3,-1.0,,14,"(1e-05, 0.99999)",0.8992777647693474,0.009025792442580862,0.0,1.8992777647693475,1.8992992109397786,
negative_relationships,voyage-code-3,-1.0,,14,"(1e-05, 0.49999)",0.9052963428155265,0.0036692938927985986,0.0,1.9052963428155265,1.9052998760467845,
negative_relationships,voyage-3.5,-1.0,,1,"(1e-05, 0.99999)",0.947190807251764,0.011086920015361205,0.0,1.947190807251764,1.9472223703627698,
negative_relationships,voyage-3.5,-1.0,,1,"(1e-05, 0.49999)",0.9518233809877695,0.004040547937693564,0.0,1.9518233809877696,1.9518275632335362,
negative_relationships,voyage-3.5,-1.0,,2,"(1e-05, 0.99999)",0.9510520409142105,0.003451223619959176,0.0,1.9510520409142105,1.9510550933533324,
negative_relationships,voyage-3.5,-1.0,,2,"(1e-05, 0.49999)",0.952055620486631,0.0038352417566497685,0.0,1.952055620486631,1.9520593880701422,
negative_relationships,voyage-3.5,-1.0,,3,"(1e-05, 0.99999)",0.9576202653128985,0.0031256053380015994,0.0,1.9576202653128985,1.9576227605369918,
negative_relationships,voyage-3.5,-1.0,,3,"(1e-05, 0.49999)",0.9590945764447031,0.0023125131314387076,0.0,1.959094576444703,1.9590959412882345,
negative_relationships,voyage-3.5,-1.0,,4,"(1e-05, 0.99999)",0.9584762090853043,0.002621039275751645,0.0,1.958476209085304,1.95847796296002,
negative_relationships,voyage-3.5,-1.0,,4,"(1e-05, 0.49999)",0.9591936185817561,0.003004654644700362,0.0,1.9591936185817562,1.95919592257666,
negative_relationships,voyage-3.5,-1.0,,5,"(1e-05, 0.99999)",0.9591523617800621,0.0024488215719629747,0.0,1.959152361780062,1.9591538922186504,
negative_relationships,voyage-3.5,-1.0,,5,"(1e-05, 0.49999)",0.9604888522507499,0.0023321056258697303,0.0,1.96048885225075,1.960490239332018,
negative_relationships,voyage-3.5,-1.0,,6,"(1e-05, 0.99999)",0.9597982050923722,0.0034449121921317754,0.0,1.959798205092372,1.9598012328048207,
negative_relationships,voyage-3.5,-1.0,,6,"(1e-05, 0.49999)",0.9612662122155977,0.002834883867843972,0.0,1.9612662122155977,1.9612682610354613,
negative_relationships,voyage-3.5,-1.0,,7,"(1e-05, 0.99999)",0.9611452316743618,0.0032896199057149173,0.0,1.9611452316743618,1.961147990672354,
negative_relationships,voyage-3.5,-1.0,,7,"(1e-05, 0.49999)",0.9617487553063485,0.0028895529753106166,0.0,1.9617487553063484,1.961750883385147,
negative_relationships,voyage-3.5,-1.0,,8,"(1e-05, 0.99999)",0.9613302616691103,0.0037865363047312785,0.0,1.9613302616691104,1.961333916801575,
negative_relationships,voyage-3.5,-1.0,,8,"(1e-05, 0.49999)",0.9632828056858406,0.003328257255308771,0.0,1.9632828056858405,1.963285626799632,
negative_relationships,voyage-3.5,-1.0,,9,"(1e-05, 0.99999)",0.9613780810131355,0.004024567182461997,0.0,1.9613780810131354,1.9613822100293903,
negative_relationships,voyage-3.5,-1.0,,9,"(1e-05, 0.49999)",0.962607492646178,0.003023020768649121,0.0,1.9626074926461778,1.9626098208369092,
negative_relationships,voyage-3.5,-1.0,,10,"(1e-05, 0.99999)",0.9615595757508725,0.004026590854757804,0.0,1.9615595757508726,1.9615637085381281,
negative_relationships,voyage-3.5,-1.0,,10,"(1e-05, 0.49999)",0.9627439234544134,0.0038937926076698746,0.0,1.9627439234544133,1.962747785803896,
negative_relationships,voyage-3.5,-1.0,,11,"(1e-05, 0.99999)",0.9611672552932421,0.0035255018397719775,0.0,1.961167255293242,1.9611704241084331,
negative_relationships,voyage-3.5,-1.0,,11,"(1e-05, 0.49999)",0.962873674765553,0.0033004900584840398,0.0,1.962873674765553,1.962876449581647,
negative_relationships,voyage-3.5,-1.0,,12,"(1e-05, 0.99999)",0.9603261356610888,0.00447778755641871,0.0,1.9603261356610888,1.9603312497476895,
negative_relationships,voyage-3.5,-1.0,,12,"(1e-05, 0.49999)",0.9617734033849203,0.0034954535501988252,0.0,1.9617734033849206,1.9617765174514592,
negative_relationships,voyage-3.5,-1.0,,13,"(1e-05, 0.99999)",0.9601239485651274,0.0036690750250492534,0.0,1.9601239485651276,1.9601273825570842,
negative_relationships,voyage-3.5,-1.0,,13,"(1e-05, 0.49999)",0.9612758195215563,0.0035216511567203596,0.0,1.961275819521556,1.9612789812433165,
negative_relationships,voyage-3.5,-1.0,,14,"(1e-05, 0.99999)",0.9608156615425001,0.003354160004093069,0.0,1.9608156615425,1.9608185303438166,
negative_relationships,voyage-3.5,-1.0,,14,"(1e-05, 0.49999)",0.9614777948712944,0.003131032848228449,0.0,1.9614777948712945,1.961480293844384,
negative_relationships,voyage-3.5-lite,-1.0,,1,"(1e-05, 0.99999)",0.9068023165058909,0.01266297804812094,0.0,1.906802316505891,1.906844363141701,
negative_relationships,voyage-3.5-lite,-1.0,,1,"(1e-05, 0.49999)",0.9155767431365953,0.010729252255423002,0.0,1.9155767431365953,1.915606790471303,
negative_relationships,voyage-3.5-lite,-1.0,,2,"(1e-05, 0.99999)",0.9211277747747068,0.00847022417265189,0.0,1.9211277747747066,1.9211464472310151,
negative_relationships,voyage-3.5-lite,-1.0,,2,"(1e-05, 0.49999)",0.9260235999394959,0.0037928174553151983,0.0,1.926023599939496,1.926027334434313,
negative_relationships,voyage-3.5-lite,-1.0,,3,"(1e-05, 0.99999)",0.9228801703155448,0.008203850472046302,0.0,1.9228801703155447,1.9228976708486873,
negative_relationships,voyage-3.5-lite,-1.0,,3,"(1e-05, 0.49999)",0.9284548072294401,0.0043937923226072826,0.0,1.92845480722944,1.928459812632172,
negative_relationships,voyage-3.5-lite,-1.0,,4,"(1e-05, 0.99999)",0.9242798987993924,0.009335521713340195,0.0,1.9242798987993923,1.9243025440114816,
negative_relationships,voyage-3.5-lite,-1.0,,4,"(1e-05, 0.49999)",0.930467498245833,0.005926018711773487,0.0,1.9304674982458332,1.9304765938703576,
negative_relationships,voyage-3.5-lite,-1.0,,5,"(1e-05, 0.99999)",0.9249620155705286,0.008038818529420885,0.0,1.9249620155705285,1.9249788009203377,
negative_relationships,voyage-3.5-lite,-1.0,,5,"(1e-05, 0.49999)",0.9304486917536958,0.005574008563735413,0.0,1.930448691753696,1.9304567389778575,
negative_relationships,voyage-3.5-lite,-1.0,,6,"(1e-05, 0.99999)",0.9250935950287663,0.007683681097886145,0.0,1.9250935950287664,1.9251089290157046,
negative_relationships,voyage-3.5-lite,-1.0,,6,"(1e-05, 0.49999)",0.9297484439215788,0.005570607800384085,0.0,1.929748443921579,1.9297564842458803,
negative_relationships,voyage-3.5-lite,-1.0,,7,"(1e-05, 0.99999)",0.9248830752243205,0.007332905956673627,0.0,1.9248830752243205,1.9248970426479455,
negative_relationships,voyage-3.5-lite,-1.0,,7,"(1e-05, 0.49999)",0.9297077979251944,0.00523585839029031,0.0,1.9297077979251944,1.929714901115288,
negative_relationships,voyage-3.5-lite,-1.0,,8,"(1e-05, 0.99999)",0.9246113920692938,0.007219172349302119,0.0,1.9246113920692938,1.924624931495047,
negative_relationships,voyage-3.5-lite,-1.0,,8,"(1e-05, 0.49999)",0.9286095074997464,0.0060428918314492566,0.0,1.9286095074997465,1.9286189745411355,
negative_relationships,voyage-3.5-lite,-1.0,,9,"(1e-05, 0.99999)",0.9232665803850416,0.007355770287048038,0.0,1.9232665803850415,1.9232806468590296,
negative_relationships,voyage-3.5-lite,-1.0,,9,"(1e-05, 0.49999)",0.9278007976878468,0.0058855856488546875,0.0,1.9278007976878468,1.9278097820283848,
negative_relationships,voyage-3.5-lite,-1.0,,10,"(1e-05, 0.99999)",0.9232652215455247,0.007382962281724168,0.0,1.9232652215455248,1.9232793922201241,
negative_relationships,voyage-3.5-lite,-1.0,,10,"(1e-05, 0.49999)",0.9276948924847596,0.006012589567023515,0.0,1.9276948924847594,1.9277042692656803,
negative_relationships,voyage-3.5-lite,-1.0,,11,"(1e-05, 0.99999)",0.9235571691082007,0.006373906814622706,0.0,1.923557169108201,1.9235677293809117,
negative_relationships,voyage-3.5-lite,-1.0,,11,"(1e-05, 0.49999)",0.926465187453013,0.005712825364449459,0.0,1.9264651874530128,1.9264736579673278,
negative_relationships,voyage-3.5-lite,-1.0,,12,"(1e-05, 0.99999)",0.9235518682423361,0.00611919096947968,0.0,1.9235518682423363,1.9235616013834085,
negative_relationships,voyage-3.5-lite,-1.0,,12,"(1e-05, 0.49999)",0.9271822552582685,0.005857191980853025,0.0,1.9271822552582685,1.9271911559781107,
negative_relationships,voyage-3.5-lite,-1.0,,13,"(1e-05, 0.99999)",0.9229922230571704,0.006787177689721709,0.0,1.9229922230571705,1.9230042006504693,
negative_relationships,voyage-3.5-lite,-1.0,,13,"(1e-05, 0.49999)",0.9271101133206145,0.005946784508843372,0.0,1.9271101133206148,1.9271192887594133,
negative_relationships,voyage-3.5-lite,-1.0,,14,"(1e-05, 0.99999)",0.9232878295935377,0.006623345786764667,0.0,1.9232878295935378,1.9232992341734116,
negative_relationships,voyage-3.5-lite,-1.0,,14,"(1e-05, 0.49999)",0.9267614273998697,0.0059216343556259534,0.0,1.9267614273998697,1.926770527039851,
negative_relationships,voyage-law-2,-1.0,,1,"(1e-05, 0.99999)",0.8359902107141396,0.0330537197211287,0.0,1.8359902107141395,1.8362877231592964,
negative_relationships,voyage-law-2,-1.0,,1,"(1e-05, 0.49999)",0.8457727449837754,0.015233445795636943,0.0,1.8457727449837755,1.845835605896622,
negative_relationships,voyage-law-2,-1.0,,2,"(1e-05, 0.99999)",0.8293100086827765,0.013669654842458776,0.0,1.8293100086827765,1.8293610817251174,
negative_relationships,voyage-law-2,-1.0,,2,"(1e-05, 0.49999)",0.8386705609640334,0.010346981031715385,0.0,1.8386705609640335,1.8386996741643982,
negative_relationships,voyage-law-2,-1.0,,3,"(1e-05, 0.99999)",0.8236579275700034,0.013749892504612487,0.0,1.8236579275700033,1.82370976208738,
negative_relationships,voyage-law-2,-1.0,,3,"(1e-05, 0.49999)",0.8345025539043234,0.008689799026778992,0.0,1.8345025539043232,1.8345231350104612,
negative_relationships,voyage-law-2,-1.0,,4,"(1e-05, 0.99999)",0.8182963360792846,0.0157020740683639,0.0,1.8182963360792845,1.8183641332058327,
negative_relationships,voyage-law-2,-1.0,,4,"(1e-05, 0.49999)",0.829498220270943,0.010987401618301005,0.0,1.8294982202709429,1.8295312134448185,
negative_relationships,voyage-law-2,-1.0,,5,"(1e-05, 0.99999)",0.8114755355659006,0.014129441950721496,0.0,1.8114755355659005,1.8115306392892185,
negative_relationships,voyage-law-2,-1.0,,5,"(1e-05, 0.49999)",0.8217205792744648,0.009297214604859255,0.0,1.8217205792744648,1.8217443034497187,
negative_relationships,voyage-law-2,-1.0,,6,"(1e-05, 0.99999)",0.8051919463775354,0.013716295122353908,0.0,1.8051919463775357,1.805244055527728,
negative_relationships,voyage-law-2,-1.0,,6,"(1e-05, 0.49999)",0.8148157009127599,0.008918000623209533,0.0,1.81481570091276,1.814837612298849,
negative_relationships,voyage-law-2,-1.0,,7,"(1e-05, 0.99999)",0.8154022560190487,0.013406211253866337,0.0,1.8154022560190486,1.8154517558060403,
negative_relationships,voyage-law-2,-1.0,,7,"(1e-05, 0.49999)",0.8237453684573297,0.009016895033953434,0.0,1.8237453684573297,1.823767658822147,
negative_relationships,voyage-law-2,-1.0,,8,"(1e-05, 0.99999)",0.8145190510050417,0.013907315476678249,0.0,1.8145190510050417,1.8145723462799728,
negative_relationships,voyage-law-2,-1.0,,8,"(1e-05, 0.49999)",0.8229306497693458,0.009511601368630669,0.0,1.8229306497693458,1.8229554641924428,
negative_relationships,voyage-law-2,-1.0,,9,"(1e-05, 0.99999)",0.8083085764023226,0.01590662558945852,0.0,1.8083085764023226,1.8083785356577968,
negative_relationships,voyage-law-2,-1.0,,9,"(1e-05, 0.49999)",0.8228957640408464,0.010094146033759284,0.0,1.8228957640408465,1.8229237116078698,
negative_relationships,voyage-law-2,-1.0,,10,"(1e-05, 0.99999)",0.8134300890351929,0.01744868323431355,0.0,1.8134300890351929,1.8135140320286467,
negative_relationships,voyage-law-2,-1.0,,10,"(1e-05, 0.49999)",0.828146931920621,0.00963182196481837,0.0,1.828146931920621,1.8281723049770613,
negative_relationships,voyage-law-2,-1.0,,11,"(1e-05, 0.99999)",0.8155795148093391,0.017241275692141296,0.0,1.8155795148093392,1.8156613770697465,
negative_relationships,voyage-law-2,-1.0,,11,"(1e-05, 0.49999)",0.8274600716150846,0.008462344330168538,0.0,1.8274600716150846,1.8274796646252929,
negative_relationships,voyage-law-2,-1.0,,12,"(1e-05, 0.99999)",0.8142491129250732,0.01898019083627142,0.0,1.814249112925073,1.8143483930583995,
negative_relationships,voyage-law-2,-1.0,,12,"(1e-05, 0.49999)",0.8271717793897255,0.008109748044124598,0.0,1.8271717793897255,1.827189776517906,
negative_relationships,voyage-law-2,-1.0,,13,"(1e-05, 0.99999)",0.8174424720072447,0.018923950546398217,0.0,1.817442472007245,1.8175409912736735,
negative_relationships,voyage-law-2,-1.0,,13,"(1e-05, 0.49999)",0.8334487617455908,0.0073517396914429545,0.0,1.8334487617455906,1.8334635011428317,
negative_relationships,voyage-law-2,-1.0,,14,"(1e-05, 0.99999)",0.8211671144688903,0.018740709268233405,0.0,1.8211671144688903,1.8212635374944564,
negative_relationships,voyage-law-2,-1.0,,14,"(1e-05, 0.49999)",0.8375284261141451,0.00645358020005656,0.0,1.8375284261141451,1.8375397588827636,
negative_relationships,voyage-3-large,-1.0,,1,"(1e-05, 0.99999)",0.8874187653933526,0.014946855704079097,0.0,1.8874187653933527,1.8874779480710249,
negative_relationships,voyage-3-large,-1.0,,1,"(1e-05, 0.49999)",0.8923801233561375,0.015571477758829798,0.0,1.8923801233561373,1.8924441873389513,
negative_relationships,voyage-3-large,-1.0,,2,"(1e-05, 0.99999)",0.884088659077119,0.0062470119328823966,0.0,1.8840886590771189,1.8840990155565354,
negative_relationships,voyage-3-large,-1.0,,2,"(1e-05, 0.49999)",0.8846147121571051,0.008906661690802564,0.0,1.884614712157105,1.8846357584163265,
negative_relationships,voyage-3-large,-1.0,,3,"(1e-05, 0.99999)",0.8854888937734414,0.007719212222635007,0.0,1.8854888937734413,1.8855046949770062,
negative_relationships,voyage-3-large,-1.0,,3,"(1e-05, 0.49999)",0.8885495323923855,0.0048110746330591175,0.0,1.8885495323923858,1.8885556604820053,
negative_relationships,voyage-3-large,-1.0,,4,"(1e-05, 0.99999)",0.882412126875863,0.007763672111797106,0.0,1.8824121268758631,1.882428136746253,
negative_relationships,voyage-3-large,-1.0,,4,"(1e-05, 0.49999)",0.8848722547615532,0.006420813290543608,0.0,1.8848722547615533,1.8848831909731738,
negative_relationships,voyage-3-large,-1.0,,5,"(1e-05, 0.99999)",0.8867521206833264,0.008852134417316904,0.0,1.8867521206833262,1.8867728864881357,
negative_relationships,voyage-3-large,-1.0,,5,"(1e-05, 0.49999)",0.8896149816792335,0.006055284983988285,0.0,1.8896149816792334,1.8896246837567632,
negative_relationships,voyage-3-large,-1.0,,6,"(1e-05, 0.99999)",0.8878696692751763,0.0075421427727153136,0.0,1.8878696692751764,1.8878847348518837,
negative_relationships,voyage-3-large,-1.0,,6,"(1e-05, 0.49999)",0.8931243682699811,0.005608260535947963,0.0,1.893124368269981,1.893132675309328,
negative_relationships,voyage-3-large,-1.0,,7,"(1e-05, 0.99999)",0.889374245961839,0.007092096433162553,0.0,1.8893742459618392,1.8893875566266667,
negative_relationships,voyage-3-large,-1.0,,7,"(1e-05, 0.49999)",0.8926296064304279,0.0053550290204916,0.0,1.892629606430428,1.8926371822070933,
negative_relationships,voyage-3-large,-1.0,,8,"(1e-05, 0.99999)",0.8906817226662499,0.007591436305788332,0.0,1.8906817226662498,1.8906969631142383,
negative_relationships,voyage-3-large,-1.0,,8,"(1e-05, 0.49999)",0.8939952474479178,0.005614334464258989,0.0,1.8939952474479178,1.8940035686626295,
negative_relationships,voyage-3-large,-1.0,,9,"(1e-05, 0.99999)",0.8904487908233057,0.008373861624891905,0.0,1.8904487908233059,1.8904673370052738,
negative_relationships,voyage-3-large,-1.0,,9,"(1e-05, 0.49999)",0.8954032372550398,0.005553800456771424,0.0,1.8954032372550398,1.8954113739493066,
negative_relationships,voyage-3-large,-1.0,,10,"(1e-05, 0.99999)",0.8897276087208181,0.006941970361160287,0.0,1.8897276087208181,1.8897403594447035,
negative_relationships,voyage-3-large,-1.0,,10,"(1e-05, 0.49999)",0.8941323056170095,0.004987282162175985,0.0,1.8941323056170094,1.8941388714044631,
negative_relationships,voyage-3-large,-1.0,,11,"(1e-05, 0.99999)",0.8931254731873455,0.0070231689359119475,0.0,1.8931254731873453,1.89313850051514,
negative_relationships,voyage-3-large,-1.0,,11,"(1e-05, 0.49999)",0.8967334948386664,0.0048949827972329905,0.0,1.8967334948386663,1.8967398111758729,
negative_relationships,voyage-3-large,-1.0,,12,"(1e-05, 0.99999)",0.8939229818863172,0.007069762677919187,0.0,1.8939229818863172,1.8939361770823964,
negative_relationships,voyage-3-large,-1.0,,12,"(1e-05, 0.49999)",0.8977449133936714,0.005000010352375849,0.0,1.8977449133936715,1.8977515001746348,
negative_relationships,voyage-3-large,-1.0,,13,"(1e-05, 0.99999)",0.8931951325443063,0.006542620075286812,0.0,1.8931951325443064,1.893206437704801,
negative_relationships,voyage-3-large,-1.0,,13,"(1e-05, 0.49999)",0.8976441783526484,0.004838299510106548,0.0,1.8976441783526483,1.897650346290867,
negative_relationships,voyage-3-large,-1.0,,14,"(1e-05, 0.99999)",0.8945739294324743,0.0062306024275238375,0.0,1.8945739294324744,1.894584174559636,
negative_relationships,voyage-3-large,-1.0,,14,"(1e-05, 0.49999)",0.8980261696049467,0.004739057500577018,0.0,1.8980261696049467,1.898032085917206,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,1,"(1e-05, 0.99999)",0.8882684862722251,0.03742392490086843,1.0,0.11173151372777503,0.11783242896115571,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,1,"(1e-05, 0.49999)",0.9158754793394664,0.0264207107548382,1.0,0.0841245206605336,0.08817589768840098,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,2,"(1e-05, 0.99999)",0.8994105338316469,0.019955158498607344,1.0,0.10058946616835313,0.10254973941819061,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,2,"(1e-05, 0.49999)",0.9119336489009587,0.016711421070831563,1.0,0.08806635109904125,0.08963790375787598,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,3,"(1e-05, 0.99999)",0.8884570972603759,0.02075361254909074,1.0,0.11154290273962408,0.1134571795234617,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,3,"(1e-05, 0.49999)",0.8980365798471059,0.015111070879233293,1.0,0.10196342015289414,0.1030770755910005,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,4,"(1e-05, 0.99999)",0.9045325315530426,0.023278013661273352,0.996,0.09546746844695744,0.09826445670579592,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,4,"(1e-05, 0.49999)",0.9178229158825915,0.014171713147395607,1.0,0.08217708411740855,0.08339011096989682,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,5,"(1e-05, 0.99999)",0.9097784698123271,0.01798070168056902,1.0,0.09022153018767295,0.091995815895783,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,5,"(1e-05, 0.49999)",0.9238898045908394,0.009894093753246467,1.0,0.0761101954091606,0.07675060218928996,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,6,"(1e-05, 0.99999)",0.9035976079508798,0.017938036374801576,1.0,0.09640239204912014,0.0980570973554488,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,6,"(1e-05, 0.49999)",0.917463615158015,0.010674266066600137,1.0,0.08253638484198504,0.08322376330619054,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,7,"(1e-05, 0.99999)",0.914552838756629,0.015966980483298268,1.0,0.08544716124337105,0.0869261861023747,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,7,"(1e-05, 0.49999)",0.9266193663151195,0.009176438947108468,1.0,0.07338063368488044,0.07395217665319001,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,8,"(1e-05, 0.99999)",0.917469183969167,0.01492259043642652,1.0,0.08253081603083301,0.08386906044572415,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,8,"(1e-05, 0.49999)",0.9293082529975858,0.00838516978463459,1.0,0.07069174700241421,0.0711873174559239,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,9,"(1e-05, 0.99999)",0.9116071582994978,0.015006816048126426,1.0,0.08839284170050234,0.08965767670307083,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,9,"(1e-05, 0.49999)",0.9224950297831126,0.009831278777713778,1.0,0.07750497021688738,0.07812601647803198,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,10,"(1e-05, 0.99999)",0.9209827315406545,0.014091663186558271,1.0,0.07901726845934558,0.08026396256191,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,10,"(1e-05, 0.49999)",0.9319872965392227,0.008131909226046693,1.0,0.06801270346077733,0.068497122419152,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,11,"(1e-05, 0.99999)",0.9233052144315245,0.013100885228191233,1.0,0.07669478556847541,0.07780567670264595,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,11,"(1e-05, 0.49999)",0.9348920886470492,0.007887756305215375,1.0,0.0651079113529508,0.06558396770762016,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,12,"(1e-05, 0.99999)",0.9164276095736884,0.01471246557513561,1.0,0.08357239042631168,0.0848575340489424,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,12,"(1e-05, 0.49999)",0.9266746454859951,0.00825974596378279,1.0,0.07332535451400492,0.07378909823267071,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,13,"(1e-05, 0.99999)",0.9225570669008436,0.014369738964874212,1.0,0.07744293309915648,0.07876482263624449,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,13,"(1e-05, 0.49999)",0.9320279794890002,0.008411950070937764,1.0,0.06797202051099993,0.06849055757068813,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,14,"(1e-05, 0.99999)",0.9225017049571844,0.013965218166472861,1.0,0.07749829504281557,0.07874651137022183,
scaling_relationships_2.0x,text-embedding-ada-002,1.0,2.0,14,"(1e-05, 0.49999)",0.9321121058070191,0.009243875035308264,1.0,0.06788789419298083,0.06851434450993277,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,1,"(1e-05, 0.99999)",0.6961501530046358,0.12429129259482531,0.272,0.3038498469953642,0.3282880669990895,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,1,"(1e-05, 0.49999)",0.7987790655644242,0.08616934562859871,0.544,0.2012209344355757,0.21889499898624262,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,2,"(1e-05, 0.99999)",0.6686239556353923,0.09508438431788113,0.052,0.33137604436460777,0.3447479121326843,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,2,"(1e-05, 0.49999)",0.7540664973090823,0.04709648158339036,0.12,0.24593350269091763,0.2504024087810623,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,3,"(1e-05, 0.99999)",0.6873352721719963,0.10506195516438833,0.104,0.3126647278280038,0.32984427606178596,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,3,"(1e-05, 0.49999)",0.7779507566134928,0.0349467111825907,0.228,0.22204924338650722,0.22478242616138774,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,4,"(1e-05, 0.99999)",0.6945807134048787,0.10640524673412056,0.168,0.3054192865951213,0.3234238970095159,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,4,"(1e-05, 0.49999)",0.7867104297996175,0.034325780550191295,0.32,0.21328957020038258,0.21603402502069854,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,5,"(1e-05, 0.99999)",0.7173756593698544,0.0756772999876036,0.16,0.2826243406301455,0.292580880527143,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,5,"(1e-05, 0.49999)",0.7861186298948342,0.03262189109796741,0.344,0.21388137010516584,0.21635486649685184,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,6,"(1e-05, 0.99999)",0.7225627041302698,0.07447102571253583,0.172,0.2774372958697302,0.2872583972840227,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,6,"(1e-05, 0.49999)",0.7894219834275454,0.03058914911815128,0.4,0.21057801657245453,0.21278815076822635,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,7,"(1e-05, 0.99999)",0.7335519302996166,0.0671082542649032,0.216,0.26644806970038337,0.2747691606376947,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,7,"(1e-05, 0.49999)",0.7917262272410276,0.028909198304848286,0.38,0.20827377275897244,0.2102705546810707,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,8,"(1e-05, 0.99999)",0.7447847457488239,0.062494827247647586,0.244,0.25521525425117614,0.2627554555764843,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,8,"(1e-05, 0.49999)",0.7975594540816839,0.02997616594248174,0.496,0.20244054591831612,0.2046478564664606,
scaling_relationships_2.0x,text-embedding-3-small,1.0,2.0,9,"(1e-05, 0.99999)",0.7285552846618643,0.06048656779080254,0.128,0.27144471533813574,0.27810224444997367,
